sales_id,product_id,location_id,customer_id,customer_id,location_id,order_id,product_id,order_date,ship_mode,state,region,postal_code,country,city,segment,customer_name,customer_key
3728,1126,85,386,386,85,CA-2017-165169,1126,2017-06-05 00:00:00,Standard Class,Delaware,East,19711,United States,Newark,Consumer,Janet Lee,JL-15235
3729,273,85,386,386,85,CA-2017-165169,273,2017-06-05 00:00:00,Standard Class,Delaware,East,19711,United States,Newark,Consumer,Janet Lee,JL-15235
3730,53,90,432,432,90,CA-2016-109575,53,2016-09-18 00:00:00,Standard Class,Maryland,East,20735,United States,Clinton,Corporate,Ken Heidel,KH-16630
3731,1382,90,432,432,90,CA-2016-109575,1382,2016-09-18 00:00:00,Standard Class,Maryland,East,20735,United States,Clinton,Corporate,Ken Heidel,KH-16630
3732,1397,90,432,432,90,CA-2016-109575,1397,2016-09-18 00:00:00,Standard Class,Maryland,East,20735,United States,Clinton,Corporate,Ken Heidel,KH-16630
3733,1298,90,432,432,90,CA-2016-109575,1298,2016-09-18 00:00:00,Standard Class,Maryland,East,20735,United States,Clinton,Corporate,Ken Heidel,KH-16630
3734,47,90,432,432,90,CA-2016-109575,47,2016-09-18 00:00:00,Standard Class,Maryland,East,20735,United States,Clinton,Corporate,Ken Heidel,KH-16630
3735,1671,53,651,651,53,CA-2018-168193,1671,2018-03-06 00:00:00,Second Class,New York,East,10011,United States,New York City,Consumer,Roland Murray,RM-19750
3736,1618,53,651,651,53,CA-2018-168193,1618,2018-03-06 00:00:00,Second Class,New York,East,10011,United States,New York City,Consumer,Roland Murray,RM-19750
3737,1284,85,782,782,85,CA-2017-115476,1284,2017-03-17 00:00:00,Same Day,Delaware,East,19711,United States,Newark,Consumer,Vivian Mathis,VM-21835
3738,47,85,782,782,85,CA-2017-115476,47,2017-03-17 00:00:00,Same Day,Delaware,East,19711,United States,Newark,Consumer,Vivian Mathis,VM-21835
3739,990,276,464,464,276,CA-2017-133340,990,2017-12-09 00:00:00,Standard Class,Michigan,Central,49201,United States,Jackson,Consumer,Logan Haushalter,LH-17155
3740,1019,276,464,464,276,CA-2017-133340,1019,2017-12-09 00:00:00,Standard Class,Michigan,Central,49201,United States,Jackson,Consumer,Logan Haushalter,LH-17155
3741,814,276,464,464,276,CA-2017-133340,814,2017-12-09 00:00:00,Standard Class,Michigan,Central,49201,United States,Jackson,Consumer,Logan Haushalter,LH-17155
3742,4,53,788,788,53,CA-2017-137848,4,2017-01-15 00:00:00,Standard Class,New York,East,10011,United States,New York City,Consumer,William Brown,WB-21850
3743,1754,53,788,788,53,CA-2017-137848,1754,2017-01-15 00:00:00,Standard Class,New York,East,10011,United States,New York City,Consumer,William Brown,WB-21850
3744,1492,53,788,788,53,CA-2017-137848,1492,2017-01-15 00:00:00,Standard Class,New York,East,10011,United States,New York City,Consumer,William Brown,WB-21850
3745,105,134,45,45,134,CA-2015-113047,105,2015-10-24 00:00:00,Same Day,South Carolina,South,29730,United States,Rock Hill,Consumer,Arthur Prichep,AP-10915
3746,580,144,619,619,144,CA-2017-149979,580,2017-09-23 00:00:00,Second Class,Georgia,South,31907,United States,Columbus,Consumer,Russell Applegate,RA-19915
3747,840,144,619,619,144,CA-2017-149979,840,2017-09-23 00:00:00,Second Class,Georgia,South,31907,United States,Columbus,Consumer,Russell Applegate,RA-19915
3748,727,519,236,236,519,CA-2018-161956,727,2018-08-27 00:00:00,Second Class,California,West,90301,United States,Inglewood,Corporate,Dan Reichenbach,DR-12880
3749,142,519,236,236,519,CA-2018-161956,142,2018-08-27 00:00:00,Second Class,California,West,90301,United States,Inglewood,Corporate,Dan Reichenbach,DR-12880
3750,1451,519,236,236,519,CA-2018-161956,1451,2018-08-27 00:00:00,Second Class,California,West,90301,United States,Inglewood,Corporate,Dan Reichenbach,DR-12880
3751,83,519,236,236,519,CA-2018-161956,83,2018-08-27 00:00:00,Second Class,California,West,90301,United States,Inglewood,Corporate,Dan Reichenbach,DR-12880
3752,319,519,236,236,519,CA-2018-161956,319,2018-08-27 00:00:00,Second Class,California,West,90301,United States,Inglewood,Corporate,Dan Reichenbach,DR-12880
3753,1623,519,236,236,519,CA-2018-161956,1623,2018-08-27 00:00:00,Second Class,California,West,90301,United States,Inglewood,Corporate,Dan Reichenbach,DR-12880
3754,681,519,236,236,519,CA-2018-161956,681,2018-08-27 00:00:00,Second Class,California,West,90301,United States,Inglewood,Corporate,Dan Reichenbach,DR-12880
3755,1443,519,236,236,519,CA-2018-161956,1443,2018-08-27 00:00:00,Second Class,California,West,90301,United States,Inglewood,Corporate,Dan Reichenbach,DR-12880
3756,1349,452,367,367,452,CA-2017-116799,1349,2017-03-03 00:00:00,First Class,Texas,Central,79762,United States,Odessa,Corporate,Jason Gross,JG-15310
3757,1196,452,367,367,452,CA-2017-116799,1196,2017-03-03 00:00:00,First Class,Texas,Central,79762,United States,Odessa,Corporate,Jason Gross,JG-15310
3758,1154,219,451,451,219,CA-2017-111283,1154,2017-02-28 00:00:00,Standard Class,Ohio,East,43055,United States,Newark,Consumer,Lena Cacioppo,LC-16870
3759,1325,517,295,295,517,CA-2016-167745,1325,2016-09-18 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Corporate,George Bell,GB-14530
3760,597,517,295,295,517,CA-2016-167745,597,2016-09-18 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Corporate,George Bell,GB-14530
3761,108,517,295,295,517,CA-2016-167745,108,2016-09-18 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Corporate,George Bell,GB-14530
3762,1570,11,148,148,11,CA-2018-104577,1570,2018-05-12 00:00:00,Standard Class,Massachusetts,East,2149,United States,Everett,Consumer,Chloris Kastensmidt,CK-12205
3763,1223,292,762,762,292,CA-2017-156251,1223,2017-08-13 00:00:00,Second Class,Wisconsin,Central,53214,United States,West Allis,Corporate,Theresa Swint,TS-21160
3764,268,292,762,762,292,CA-2017-156251,268,2017-08-13 00:00:00,Second Class,Wisconsin,Central,53214,United States,West Allis,Corporate,Theresa Swint,TS-21160
3765,250,346,515,515,346,CA-2018-125878,250,2018-02-25 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Consumer,Michelle Huthwaite,MH-18025
3766,1378,421,224,224,421,CA-2017-163153,1378,2017-03-21 00:00:00,Standard Class,Texas,Central,77036,United States,Houston,Corporate,Dario Medina,DM-12955
3767,1305,421,224,224,421,CA-2017-163153,1305,2017-03-21 00:00:00,Standard Class,Texas,Central,77036,United States,Houston,Corporate,Dario Medina,DM-12955
3768,1171,421,375,375,421,CA-2016-103205,1171,2016-12-08 00:00:00,Second Class,Texas,Central,77036,United States,Houston,Home Office,Joel Jenkins,JJ-15760
3769,844,157,418,418,157,CA-2015-153913,844,2015-12-16 00:00:00,Second Class,Florida,South,33012,United States,Hialeah,Corporate,Ken Black,KB-16585
3770,1203,157,418,418,157,CA-2015-153913,1203,2015-12-16 00:00:00,Second Class,Florida,South,33012,United States,Hialeah,Corporate,Ken Black,KB-16585
3771,367,577,158,158,577,CA-2017-155530,367,2017-12-17 00:00:00,Standard Class,California,West,94122,United States,San Francisco,Consumer,Charles McCrossin,CM-12160
3772,284,82,287,287,82,US-2017-101196,284,2017-05-12 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Filia McAdams,FM-14215
3773,1062,129,641,641,129,CA-2015-115357,1062,2015-08-06 00:00:00,Second Class,South Carolina,South,29203,United States,Columbia,Consumer,Roland Fjeld,RF-19735
3774,41,169,378,378,169,US-2015-102715,41,2015-04-11 00:00:00,Second Class,Florida,South,33180,United States,Miami,Consumer,Jay Kimmel,JK-15370
3775,1021,169,378,378,169,US-2015-102715,1021,2015-04-11 00:00:00,Second Class,Florida,South,33180,United States,Miami,Consumer,Jay Kimmel,JK-15370
3776,1827,169,378,378,169,US-2015-102715,1827,2015-04-11 00:00:00,Second Class,Florida,South,33180,United States,Miami,Consumer,Jay Kimmel,JK-15370
3777,1020,169,378,378,169,US-2015-102715,1020,2015-04-11 00:00:00,Second Class,Florida,South,33180,United States,Miami,Consumer,Jay Kimmel,JK-15370
3778,1367,533,344,344,533,CA-2016-107937,1367,2016-05-03 00:00:00,Standard Class,California,West,91911,United States,Chula Vista,Home Office,Julia Barnett,JB-16045
3779,1231,169,602,602,169,US-2018-148768,1231,2018-11-30 00:00:00,Second Class,Florida,South,33180,United States,Miami,Home Office,Parhena Norris,PN-18775
3780,1703,55,460,460,55,CA-2018-118521,1703,2018-02-16 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Luke Foster,LF-17185
3781,942,368,644,644,368,CA-2015-149643,942,2015-11-16 00:00:00,Standard Class,Kansas,Central,66502,United States,Manhattan,Home Office,Rick Huthwaite,RH-19510
3782,1249,80,489,489,80,CA-2016-135314,1249,2016-07-09 00:00:00,Second Class,Pennsylvania,East,19120,United States,Philadelphia,Consumer,Matt Collins,MC-17575
3783,1,202,529,529,202,CA-2018-165204,1,2018-11-13 00:00:00,Second Class,Tennessee,South,38109,United States,Memphis,Consumer,Michael Nguyen,MN-17935
3784,1552,202,529,529,202,CA-2018-165204,1552,2018-11-13 00:00:00,Second Class,Tennessee,South,38109,United States,Memphis,Consumer,Michael Nguyen,MN-17935
3785,1579,170,262,262,170,CA-2018-125752,1579,2018-07-31 00:00:00,Standard Class,Florida,South,33311,United States,Fort Lauderdale,Home Office,Eugene Hildebrand,EH-14125
3786,45,222,746,746,222,CA-2018-112487,45,2018-12-26 00:00:00,Standard Class,Ohio,East,43229,United States,Columbus,Home Office,Tracy Collins,TC-21535
3787,533,516,350,350,516,CA-2017-144218,533,2017-10-31 00:00:00,Standard Class,California,West,90045,United States,Los Angeles,Corporate,Jonathan Doherty,JD-15895
3788,627,422,337,337,422,CA-2017-169971,627,2017-09-04 00:00:00,Standard Class,Texas,Central,77041,United States,Houston,Consumer,Ivan Liston,IL-15100
3789,362,422,337,337,422,CA-2017-169971,362,2017-09-04 00:00:00,Standard Class,Texas,Central,77041,United States,Houston,Consumer,Ivan Liston,IL-15100
3790,111,372,727,727,372,US-2017-133508,111,2017-04-17 00:00:00,Standard Class,Nebraska,Central,68104,United States,Omaha,Home Office,Sean Wendt,SW-20350
3791,1608,512,235,235,512,CA-2015-107139,1608,2015-07-05 00:00:00,Standard Class,California,West,90004,United States,Los Angeles,Home Office,Dennis Pardue,DP-13390
3792,1312,74,112,112,74,CA-2016-111325,1312,2016-02-27 00:00:00,First Class,Pennsylvania,East,16602,United States,Altoona,Corporate,Bill Tyler,BT-11395
3793,589,74,112,112,74,CA-2016-111325,589,2016-02-27 00:00:00,First Class,Pennsylvania,East,16602,United States,Altoona,Corporate,Bill Tyler,BT-11395
3794,1257,54,354,354,54,CA-2016-163762,1257,2016-11-27 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Jeremy Ellison,JE-15475
3795,1343,539,264,264,539,US-2015-117163,1343,2015-01-27 00:00:00,Standard Class,California,West,92037,United States,San Diego,Consumer,Ed Jacobs,EJ-13720
3796,279,539,264,264,539,US-2015-117163,279,2015-01-27 00:00:00,Standard Class,California,West,92037,United States,San Diego,Consumer,Ed Jacobs,EJ-13720
3797,523,539,264,264,539,US-2015-117163,523,2015-01-27 00:00:00,Standard Class,California,West,92037,United States,San Diego,Consumer,Ed Jacobs,EJ-13720
3798,1735,168,77,77,168,CA-2018-121314,1735,2018-09-23 00:00:00,First Class,Florida,South,33178,United States,Miami,Consumer,Bobby Elias,BE-11410
3799,826,112,434,434,112,CA-2018-147760,826,2018-11-04 00:00:00,First Class,North Carolina,South,27405,United States,Greensboro,Corporate,Kelly Lampkin,KL-16555
3800,1108,112,434,434,112,CA-2018-147760,1108,2018-11-04 00:00:00,First Class,North Carolina,South,27405,United States,Greensboro,Corporate,Kelly Lampkin,KL-16555
3801,1379,126,556,556,126,CA-2017-156503,1379,2017-10-14 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Consumer,Nathan Cano,NC-18415
3802,1059,126,556,556,126,CA-2017-156503,1059,2017-10-14 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Consumer,Nathan Cano,NC-18415
3803,1738,126,556,556,126,CA-2017-156503,1738,2017-10-14 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Consumer,Nathan Cano,NC-18415
3804,1503,126,556,556,126,CA-2017-156503,1503,2017-10-14 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Consumer,Nathan Cano,NC-18415
3805,1622,126,556,556,126,CA-2017-156503,1622,2017-10-14 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Consumer,Nathan Cano,NC-18415
3806,1707,126,556,556,126,CA-2017-156503,1707,2017-10-14 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Consumer,Nathan Cano,NC-18415
3807,1129,171,35,35,171,CA-2016-113628,1129,2016-11-12 00:00:00,Standard Class,Florida,South,33317,United States,Plantation,Corporate,Anna Häberlin,AH-10690
3808,1646,171,35,35,171,CA-2016-113628,1646,2016-11-12 00:00:00,Standard Class,Florida,South,33317,United States,Plantation,Corporate,Anna Häberlin,AH-10690
3809,1458,171,35,35,171,CA-2016-113628,1458,2016-11-12 00:00:00,Standard Class,Florida,South,33317,United States,Plantation,Corporate,Anna Häberlin,AH-10690
3810,1192,171,35,35,171,CA-2016-113628,1192,2016-11-12 00:00:00,Standard Class,Florida,South,33317,United States,Plantation,Corporate,Anna Häberlin,AH-10690
3811,1611,171,35,35,171,CA-2016-113628,1611,2016-11-12 00:00:00,Standard Class,Florida,South,33317,United States,Plantation,Corporate,Anna Häberlin,AH-10690
3812,764,171,35,35,171,CA-2016-113628,764,2016-11-12 00:00:00,Standard Class,Florida,South,33317,United States,Plantation,Corporate,Anna Häberlin,AH-10690
3813,226,291,598,598,291,CA-2018-147753,226,2018-03-05 00:00:00,Same Day,Wisconsin,Central,53209,United States,Milwaukee,Consumer,Pete Kriz,PK-19075
3814,183,355,565,565,355,CA-2016-103961,183,2016-11-05 00:00:00,Standard Class,Illinois,Central,62301,United States,Quincy,Consumer,Nathan Gelder,NG-18430
3815,938,149,793,793,149,CA-2017-152471,938,2017-07-08 00:00:00,Same Day,Florida,South,32216,United States,Jacksonville,Consumer,Zuschuss Donatelli,ZD-21925
3816,1713,149,793,793,149,CA-2017-152471,1713,2017-07-08 00:00:00,Same Day,Florida,South,32216,United States,Jacksonville,Consumer,Zuschuss Donatelli,ZD-21925
3817,369,189,578,578,189,CA-2016-102582,369,2016-09-15 00:00:00,Standard Class,Alabama,South,36608,United States,Mobile,Consumer,Natalie Webber,NW-18400
3818,139,189,578,578,189,CA-2016-102582,139,2016-09-15 00:00:00,Standard Class,Alabama,South,36608,United States,Mobile,Consumer,Natalie Webber,NW-18400
3819,763,189,578,578,189,CA-2016-102582,763,2016-09-15 00:00:00,Standard Class,Alabama,South,36608,United States,Mobile,Consumer,Natalie Webber,NW-18400
3820,1314,54,322,322,54,CA-2018-141873,1314,2018-10-09 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Harry Greene,HG-14845
3821,1222,54,322,322,54,CA-2018-141873,1222,2018-10-09 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Harry Greene,HG-14845
3822,1569,54,322,322,54,CA-2018-141873,1569,2018-10-09 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Harry Greene,HG-14845
3823,534,54,322,322,54,CA-2018-141873,534,2018-10-09 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Harry Greene,HG-14845
3824,543,53,138,138,53,CA-2016-140984,543,2016-09-14 00:00:00,Standard Class,New York,East,10011,United States,New York City,Consumer,Craig Carroll,CC-12685
3825,1451,53,138,138,53,CA-2016-140984,1451,2016-09-14 00:00:00,Standard Class,New York,East,10011,United States,New York City,Consumer,Craig Carroll,CC-12685
3826,1638,53,138,138,53,CA-2016-140984,1638,2016-09-14 00:00:00,Standard Class,New York,East,10011,United States,New York City,Consumer,Craig Carroll,CC-12685
3827,651,409,368,368,409,CA-2015-132801,651,2015-10-07 00:00:00,Standard Class,Texas,Central,75217,United States,Dallas,Corporate,John Grady,JG-15805
3828,822,268,661,661,268,CA-2018-141733,822,2018-05-07 00:00:00,Standard Class,Michigan,Central,48234,United States,Detroit,Corporate,Rick Wilson,RW-19540
3829,1384,268,661,661,268,CA-2018-141733,1384,2018-05-07 00:00:00,Standard Class,Michigan,Central,48234,United States,Detroit,Corporate,Rick Wilson,RW-19540
3830,1377,268,661,661,268,CA-2018-141733,1377,2018-05-07 00:00:00,Standard Class,Michigan,Central,48234,United States,Detroit,Corporate,Rick Wilson,RW-19540
3831,304,268,661,661,268,CA-2018-141733,304,2018-05-07 00:00:00,Standard Class,Michigan,Central,48234,United States,Detroit,Corporate,Rick Wilson,RW-19540
3832,617,87,475,475,87,US-2016-111927,617,2016-11-14 00:00:00,Standard Class,Delaware,East,19901,United States,Dover,Consumer,Lycoris Saunders,LS-17230
3833,246,87,475,475,87,US-2016-111927,246,2016-11-14 00:00:00,Standard Class,Delaware,East,19901,United States,Dover,Consumer,Lycoris Saunders,LS-17230
3834,1395,222,550,550,222,CA-2015-105984,1395,2015-11-24 00:00:00,Same Day,Ohio,East,43229,United States,Columbus,Corporate,Muhammed Yedwab,MY-18295
3835,751,222,550,550,222,CA-2015-105984,751,2015-11-24 00:00:00,Same Day,Ohio,East,43229,United States,Columbus,Corporate,Muhammed Yedwab,MY-18295
3836,326,493,394,394,493,CA-2015-100363,326,2015-04-08 00:00:00,Standard Class,Arizona,West,85301,United States,Glendale,Corporate,Jim Mitchum,JM-15655
3837,1567,493,394,394,493,CA-2015-100363,1567,2015-04-08 00:00:00,Standard Class,Arizona,West,85301,United States,Glendale,Corporate,Jim Mitchum,JM-15655
3838,146,508,439,439,508,CA-2015-126760,146,2015-07-26 00:00:00,Standard Class,Nevada,West,89031,United States,North Las Vegas,Consumer,Kunst Miller,KM-16720
3839,817,508,439,439,508,CA-2015-126760,817,2015-07-26 00:00:00,Standard Class,Nevada,West,89031,United States,North Las Vegas,Consumer,Kunst Miller,KM-16720
3840,1562,508,439,439,508,CA-2015-126760,1562,2015-07-26 00:00:00,Standard Class,Nevada,West,89031,United States,North Las Vegas,Consumer,Kunst Miller,KM-16720
3841,1013,508,439,439,508,CA-2015-126760,1013,2015-07-26 00:00:00,Standard Class,Nevada,West,89031,United States,North Las Vegas,Consumer,Kunst Miller,KM-16720
3842,1456,200,427,427,200,US-2015-109162,1456,2015-06-08 00:00:00,Standard Class,Tennessee,South,37620,United States,Bristol,Corporate,Katrina Edelman,KE-16420
3843,260,517,765,765,517,CA-2015-101931,260,2015-10-28 00:00:00,First Class,California,West,90049,United States,Los Angeles,Corporate,Todd Sumrall,TS-21370
3844,1444,517,765,765,517,CA-2015-101931,1444,2015-10-28 00:00:00,First Class,California,West,90049,United States,Los Angeles,Corporate,Todd Sumrall,TS-21370
3845,1306,517,765,765,517,CA-2015-101931,1306,2015-10-28 00:00:00,First Class,California,West,90049,United States,Los Angeles,Corporate,Todd Sumrall,TS-21370
3846,1223,517,765,765,517,CA-2015-101931,1223,2015-10-28 00:00:00,First Class,California,West,90049,United States,Los Angeles,Corporate,Todd Sumrall,TS-21370
3847,582,517,765,765,517,CA-2015-101931,582,2015-10-28 00:00:00,First Class,California,West,90049,United States,Los Angeles,Corporate,Todd Sumrall,TS-21370
3848,1188,265,730,730,265,CA-2018-129000,1188,2018-11-25 00:00:00,Second Class,Michigan,Central,48187,United States,Canton,Home Office,Sam Zeldin,SZ-20035
3849,894,386,357,357,386,CA-2018-161053,894,2018-09-22 00:00:00,First Class,Arkansas,South,72701,United States,Fayetteville,Consumer,Joel Eaton,JE-15745
3850,1605,386,357,357,386,CA-2018-161053,1605,2018-09-22 00:00:00,First Class,Arkansas,South,72701,United States,Fayetteville,Consumer,Joel Eaton,JE-15745
3851,1669,365,542,542,365,CA-2016-142377,1669,2016-12-04 00:00:00,Standard Class,Missouri,Central,65807,United States,Springfield,Corporate,Michael Stewart,MS-17980
3852,504,13,207,207,13,CA-2016-127593,504,2016-09-21 00:00:00,Same Day,Massachusetts,East,2169,United States,Quincy,Home Office,Duane Huffman,DH-13675
3853,698,349,313,313,349,CA-2018-130526,698,2018-11-26 00:00:00,First Class,Illinois,Central,61107,United States,Rockford,Consumer,Guy Thornton,GT-14755
3854,551,577,299,299,577,US-2018-131849,551,2018-06-06 00:00:00,Standard Class,California,West,94122,United States,San Francisco,Home Office,Gary Hansen,GH-14410
3855,1513,577,299,299,577,US-2018-131849,1513,2018-06-06 00:00:00,Standard Class,California,West,94122,United States,San Francisco,Home Office,Gary Hansen,GH-14410
3856,1518,439,225,225,439,US-2018-105389,1518,2018-10-23 00:00:00,Second Class,Texas,Central,78207,United States,San Antonio,Consumer,Darrin Martin,DM-13015
3857,938,439,225,225,439,US-2018-105389,938,2018-10-23 00:00:00,Second Class,Texas,Central,78207,United States,San Antonio,Consumer,Darrin Martin,DM-13015
3858,1133,439,225,225,439,US-2018-105389,1133,2018-10-23 00:00:00,Second Class,Texas,Central,78207,United States,San Antonio,Consumer,Darrin Martin,DM-13015
3859,1008,463,744,744,463,CA-2015-140816,1008,2015-12-20 00:00:00,Same Day,Colorado,West,80229,United States,Thornton,Consumer,Toby Carlisle,TC-21295
3860,420,347,383,383,347,CA-2018-154039,420,2018-02-17 00:00:00,Standard Class,Illinois,Central,60653,United States,Chicago,Home Office,Julie Kriz,JK-16120
3861,992,347,383,383,347,CA-2018-154039,992,2018-02-17 00:00:00,Standard Class,Illinois,Central,60653,United States,Chicago,Home Office,Julie Kriz,JK-16120
3862,697,57,556,556,57,CA-2015-135755,697,2015-05-03 00:00:00,Standard Class,New York,East,10701,United States,Yonkers,Consumer,Nathan Cano,NC-18415
3863,238,57,556,556,57,CA-2015-135755,238,2015-05-03 00:00:00,Standard Class,New York,East,10701,United States,Yonkers,Consumer,Nathan Cano,NC-18415
3864,541,539,40,40,539,CA-2018-123246,541,2018-10-17 00:00:00,Second Class,California,West,92037,United States,San Diego,Consumer,Astrea Jones,AJ-10960
3865,545,353,452,452,353,CA-2016-157133,545,2016-11-28 00:00:00,Standard Class,Illinois,Central,61821,United States,Champaign,Consumer,Lena Creighton,LC-16885
3866,1615,577,314,314,577,CA-2015-124709,1615,2015-07-27 00:00:00,Second Class,California,West,94122,United States,San Francisco,Consumer,Giulietta Weimer,GW-14605
3867,1579,244,673,673,244,CA-2018-146360,1579,2018-04-23 00:00:00,Second Class,Indiana,Central,46226,United States,Lawrence,Consumer,Sean Christensen,SC-20305
3868,1065,541,361,361,541,CA-2016-132486,1065,2016-10-23 00:00:00,Second Class,California,West,92105,United States,San Diego,Consumer,Jay Fein,JF-15355
3869,758,541,361,361,541,CA-2016-132486,758,2016-10-23 00:00:00,Second Class,California,West,92105,United States,San Diego,Consumer,Jay Fein,JF-15355
3870,738,541,361,361,541,CA-2016-132486,738,2016-10-23 00:00:00,Second Class,California,West,92105,United States,San Diego,Consumer,Jay Fein,JF-15355
3871,1755,541,361,361,541,CA-2016-132486,1755,2016-10-23 00:00:00,Second Class,California,West,92105,United States,San Diego,Consumer,Jay Fein,JF-15355
3872,1350,541,361,361,541,CA-2016-132486,1350,2016-10-23 00:00:00,Second Class,California,West,92105,United States,San Diego,Consumer,Jay Fein,JF-15355
3873,1197,541,361,361,541,CA-2016-132486,1197,2016-10-23 00:00:00,Second Class,California,West,92105,United States,San Diego,Consumer,Jay Fein,JF-15355
3874,1500,199,225,225,199,CA-2017-136231,1500,2017-09-05 00:00:00,Second Class,Tennessee,South,37604,United States,Johnson City,Consumer,Darrin Martin,DM-13015
3875,1647,199,225,225,199,CA-2017-136231,1647,2017-09-05 00:00:00,Second Class,Tennessee,South,37604,United States,Johnson City,Consumer,Darrin Martin,DM-13015
3876,1177,199,225,225,199,CA-2017-136231,1177,2017-09-05 00:00:00,Second Class,Tennessee,South,37604,United States,Johnson City,Consumer,Darrin Martin,DM-13015
3877,1767,199,225,225,199,CA-2017-136231,1767,2017-09-05 00:00:00,Second Class,Tennessee,South,37604,United States,Johnson City,Consumer,Darrin Martin,DM-13015
3878,403,178,276,276,178,CA-2017-140641,403,2017-10-28 00:00:00,Standard Class,Florida,South,33614,United States,Tampa,Consumer,Emily Phan,EP-13915
3879,1542,356,368,368,356,CA-2015-151001,1542,2015-04-05 00:00:00,First Class,Illinois,Central,62521,United States,Decatur,Corporate,John Grady,JG-15805
3880,101,356,368,368,356,CA-2015-151001,101,2015-04-05 00:00:00,First Class,Illinois,Central,62521,United States,Decatur,Corporate,John Grady,JG-15805
3881,1684,490,589,589,490,CA-2016-129896,1684,2016-06-15 00:00:00,Standard Class,Arizona,West,85234,United States,Gilbert,Consumer,Peter Fuller,PF-19120
3882,284,490,589,589,490,CA-2016-129896,284,2016-06-15 00:00:00,Standard Class,Arizona,West,85234,United States,Gilbert,Consumer,Peter Fuller,PF-19120
3883,545,490,589,589,490,CA-2016-129896,545,2016-06-15 00:00:00,Standard Class,Arizona,West,85234,United States,Gilbert,Consumer,Peter Fuller,PF-19120
3884,489,490,589,589,490,CA-2016-129896,489,2016-06-15 00:00:00,Standard Class,Arizona,West,85234,United States,Gilbert,Consumer,Peter Fuller,PF-19120
3885,1135,201,242,242,201,CA-2015-152849,1135,2015-07-05 00:00:00,Standard Class,Tennessee,South,37918,United States,Knoxville,Corporate,David Wiener,DW-13195
3886,679,347,150,150,347,US-2018-127341,679,2018-01-29 00:00:00,Standard Class,Illinois,Central,60653,United States,Chicago,Consumer,Clytie Kelty,CK-12595
3887,1278,254,137,137,254,CA-2017-167759,1278,2017-03-03 00:00:00,Second Class,Indiana,Central,47401,United States,Bloomington,Consumer,Craig Carreira,CC-12670
3888,1413,136,722,722,136,CA-2015-100895,1413,2015-06-02 00:00:00,Standard Class,Georgia,South,30076,United States,Roswell,Consumer,Stewart Visinsky,SV-20785
3889,1102,136,722,722,136,CA-2015-100895,1102,2015-06-02 00:00:00,Standard Class,Georgia,South,30076,United States,Roswell,Consumer,Stewart Visinsky,SV-20785
3890,865,136,722,722,136,CA-2015-100895,865,2015-06-02 00:00:00,Standard Class,Georgia,South,30076,United States,Roswell,Consumer,Stewart Visinsky,SV-20785
3891,1277,515,710,710,515,US-2017-163881,1277,2017-11-24 00:00:00,Standard Class,California,West,90036,United States,Los Angeles,Corporate,Sung Pak,SP-20860
3892,759,515,710,710,515,US-2017-163881,759,2017-11-24 00:00:00,Standard Class,California,West,90036,United States,Los Angeles,Corporate,Sung Pak,SP-20860
3893,1009,515,710,710,515,US-2017-163881,1009,2017-11-24 00:00:00,Standard Class,California,West,90036,United States,Los Angeles,Corporate,Sung Pak,SP-20860
3894,958,421,540,540,421,US-2017-144547,958,2017-11-10 00:00:00,Standard Class,Texas,Central,77036,United States,Houston,Consumer,Maxwell Schwartz,MS-17770
3895,246,338,745,745,338,US-2015-112200,246,2015-11-22 00:00:00,Standard Class,Illinois,Central,60440,United States,Bolingbrook,Home Office,Tony Chapman,TC-21475
3896,1063,381,695,695,381,CA-2018-110212,1063,2018-05-01 00:00:00,Standard Class,Arkansas,South,71854,United States,Texarkana,Home Office,Sanjit Jacobs,SJ-20125
3897,326,439,239,239,439,CA-2018-134285,326,2018-12-07 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Corporate,David Smith,DS-13180
3898,1793,439,239,239,439,CA-2018-134285,1793,2018-12-07 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Corporate,David Smith,DS-13180
3899,326,443,681,681,443,CA-2018-102267,326,2018-11-30 00:00:00,Standard Class,Texas,Central,78539,United States,Edinburg,Consumer,Stuart Calhoun,SC-20800
